,Applicant ID,Application Date,Age,Cibil Score,Loan Type,Loan Amount,Interest Rate,Date Open,Date Close,EMI Amount,Credit Limit,Current Balance,dpd String,High Credit Amount,Postalcode
3921,6654,27-09-2022,42,578,Personal Loan,852422,13.47,20-03-2023,19-12-2023,114821.24,40880,5310,"0,0,0,0,0,0,150,120,0,0,0,180,0,60,0,150,0,90,0,0,0,0,0,0,90,90,60,0,0,60",31352,80048
3922,5067,26-03-2023,45,543,Personal Loan,927214,7.27,16-05-2023,15-06-2024,67408.46,63503,42587,"120,60,60,0,180,0,0,0,0,90,30,60,150,0,30,90,0,0,0,0,0,0,0,0,180,120,180,0,0,0",450,81567
3923,9592,29-01-2023,47,842,Home Loan,185226,10.09,15-04-2023,17-08-2023,18689.3,44607,24003,"30,0,0,0,0,0,0,0,30,90,0,0,150,0,0,120,60,120,120,0,0,0,0,0,0,0,90,30,30,60",19429,46673
3924,2182,06-12-2022,31,697,Personal Loan,466751,9.35,31-07-2022,29-04-2024,43641.22,54806,6281,"0,120,120,0,0,60,0,0,0,0,180,60,120,120,90,0,0,180,0,30,0,150,0,0,0,30,150,0,0,90",36140,23397
3925,5203,16-07-2022,59,843,Personal Loan,561063,10.36,16-08-2022,25-01-2024,58126.13,82947,68254,"0,0,60,60,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,180,0,0,0,90,0,0,0,0,60,30",40130,29465
3926,6664,07-03-2023,58,657,Home Loan,993781,7.94,26-02-2023,14-09-2023,78906.21,15954,11056,"0,120,0,180,150,90,90,0,0,120,0,0,0,120,0,0,0,30,0,60,0,0,0,0,0,60,0,0,0,150",15185,42834
3927,1443,13-11-2022,41,468,Personal Loan,880264,10.45,04-11-2022,20-10-2023,91987.59,18363,13978,"0,150,0,0,0,180,0,0,150,0,0,0,150,0,0,90,120,0,0,0,0,150,0,0,150,0,0,90,0,90",8061,65314
3928,3269,23-10-2022,55,538,Personal Loan,501121,5.14,12-05-2023,04-10-2023,25757.62,96239,2052,"30,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,150,0,90,0,180,60,30,0,0,0,150,0,0,0",25121,22436
3929,4540,22-10-2022,47,348,Personal Loan,53493,13.31,03-05-2023,15-02-2024,7119.92,56208,5692,"90,0,180,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,120,0,0,120,60,120,0,90,30,0,0",24063,56077
3930,7240,28-01-2023,24,495,Auto Loan,179395,14.57,21-01-2023,21-03-2024,26137.85,2257,1323,"90,30,0,30,0,0,60,30,0,0,0,0,0,0,0,150,0,0,0,0,90,0,60,90,150,0,180,0,0,0",865,72059
3931,5450,03-02-2023,44,691,Home Loan,74189,8.89,07-09-2022,04-06-2024,6595.4,64644,8544,"0,150,0,0,0,60,90,0,0,0,0,0,0,150,0,0,0,90,180,0,30,0,180,180,0,0,0,0,0,0",3165,67821
3932,6285,28-02-2023,40,530,Home Loan,323026,5.9,28-02-2023,27-11-2023,19058.53,41851,31149,"90,90,0,0,60,30,180,90,0,180,150,60,0,0,0,0,90,0,0,0,150,0,60,0,0,0,180,0,0,30",7464,45631
3933,6861,25-06-2022,48,446,Home Loan,927498,12.06,22-01-2023,26-05-2024,111856.26,64120,14644,"30,0,120,60,60,0,0,0,120,0,30,0,0,60,30,0,0,90,0,180,30,0,0,30,120,0,0,150,0,0",22914,60599
3934,6242,10-11-2022,52,880,Home Loan,164866,12.96,19-10-2022,26-06-2023,21366.63,88665,45911,"0,120,150,0,0,0,0,0,0,0,150,30,120,90,120,120,0,0,0,0,0,0,0,0,0,90,0,90,150,0",27195,33358
3935,1986,02-06-2023,41,512,Auto Loan,559734,8.19,19-04-2023,05-10-2023,45842.21,56035,49911,"180,0,0,180,180,0,0,60,30,150,30,0,30,0,0,0,150,0,60,150,150,0,0,0,0,90,0,150,180,180",33216,96765
3936,1407,16-01-2023,20,633,Auto Loan,69369,8.63,01-06-2023,21-06-2023,5986.54,40064,11588,"60,60,0,0,0,0,0,0,0,180,0,0,60,0,0,120,0,30,180,0,120,0,0,0,120,150,30,30,120,0",35119,75785
3937,4704,01-12-2022,43,589,Personal Loan,520814,12.68,18-07-2022,01-10-2023,66039.22,32332,24651,"60,0,90,0,0,0,150,180,0,0,0,90,0,0,0,30,0,0,0,120,0,120,60,0,120,0,30,180,0,0",2031,23353
3938,2681,28-11-2022,41,499,Personal Loan,621998,7.59,13-04-2023,18-01-2024,47209.65,29706,14143,"0,0,0,0,180,180,150,0,0,0,0,0,0,60,90,0,150,0,90,0,0,0,0,120,0,0,0,180,0,0",28594,91887
3939,7619,26-10-2022,44,629,Auto Loan,121010,8.87,15-05-2023,01-08-2023,10733.59,65440,46444,"0,0,120,0,0,0,0,90,0,0,0,90,150,30,0,0,0,120,0,90,0,0,0,0,0,0,180,0,0,0",35533,17846
3940,1497,01-04-2023,59,601,Auto Loan,264384,8.11,24-03-2023,26-09-2023,21441.54,30285,21545,"60,90,0,60,0,0,120,0,180,0,180,0,0,0,90,0,0,30,120,0,0,150,0,0,0,0,0,150,0,30",26817,31564
3941,4945,07-01-2023,48,484,Auto Loan,487874,14.41,28-09-2022,01-04-2024,70302.64,75791,9906,"0,0,30,0,0,0,180,150,0,150,0,180,60,150,180,0,0,0,120,90,0,90,0,0,30,0,30,90,0,180",52891,72189
3942,5069,04-12-2022,48,765,Personal Loan,395379,7.18,02-05-2023,23-03-2024,28388.21,61336,54654,"60,0,0,150,60,90,180,120,150,0,30,0,0,0,0,0,0,120,0,180,0,0,0,0,90,0,90,150,0,120",32144,54003
3943,6990,10-07-2022,22,900,Personal Loan,410049,13.06,07-01-2023,28-09-2023,53552.4,1001,540,"0,0,0,0,150,30,90,90,0,0,0,90,0,0,0,30,0,30,30,120,0,0,180,0,180,0,0,180,120,180",339,69526
3944,7083,30-09-2022,53,646,Auto Loan,187874,8.03,01-09-2022,12-03-2024,15086.28,38835,6614,"0,90,0,0,60,30,150,0,60,0,0,0,60,0,120,0,0,0,0,0,0,0,0,0,150,0,60,90,60,0",38120,21872
3945,4918,17-10-2022,53,654,Home Loan,451953,10.28,24-01-2023,04-10-2023,46460.77,32488,17855,"0,60,90,0,0,0,0,0,30,0,0,60,0,60,0,90,0,60,0,0,0,150,0,0,120,0,30,0,0,180",8918,74611
3946,2629,06-11-2022,60,879,Auto Loan,216488,6.46,13-08-2022,20-05-2024,13985.12,84801,75380,"0,0,150,150,0,180,0,0,150,0,0,60,30,0,60,0,0,0,0,0,180,0,0,0,30,0,0,60,0,0",68357,49510
3947,2804,09-02-2023,31,581,Home Loan,644396,11.67,11-11-2022,13-02-2024,75201.01,29604,22828,"0,120,0,150,0,0,0,0,120,0,60,0,0,0,0,30,90,0,120,180,0,150,120,60,0,180,0,120,180,150",25981,23111
3948,5697,30-04-2023,30,648,Personal Loan,172075,6.6,25-03-2023,05-10-2023,11356.95,43547,34310,"0,150,0,0,60,0,90,90,0,0,60,0,0,150,60,0,90,0,0,0,0,120,90,0,0,0,90,60,0,150",38702,96586
3949,5624,16-11-2022,21,331,Auto Loan,311844,7.8,04-08-2022,24-02-2024,24323.83,20860,16297,"60,0,0,0,0,180,30,0,0,0,0,0,0,120,180,0,0,90,90,150,0,0,0,0,0,0,0,0,0,60",15299,89061
3950,2762,20-04-2023,20,326,Personal Loan,961492,12.79,07-02-2023,11-05-2024,122974.83,86496,56070,"180,120,0,0,120,180,30,0,30,0,0,0,0,90,0,60,0,180,0,0,0,0,0,0,0,0,60,150,90,0",16291,80830
3951,9963,14-11-2022,49,308,Home Loan,762298,13.25,23-08-2022,05-11-2023,101004.49,12237,3842,"150,90,90,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,120,0,90,120,0,0,0,0,90,0,180,0",6911,71218
3952,9021,08-08-2022,36,677,Auto Loan,154707,6.53,27-06-2022,22-10-2023,10102.37,50679,108,"0,0,0,180,0,0,0,0,0,0,90,0,0,180,0,60,0,0,0,60,60,30,60,0,150,0,0,150,30,0",33319,46405
3953,2448,11-01-2023,51,781,Auto Loan,293438,7.25,15-11-2022,04-03-2024,21274.26,90053,20538,"0,30,0,0,0,0,180,0,0,0,0,60,90,0,0,0,0,30,0,0,0,0,90,0,0,0,180,60,0,0",70817,71272
3954,4672,30-07-2022,21,440,Auto Loan,627039,9.78,28-06-2022,26-06-2023,61324.41,11536,4718,"180,180,90,0,150,60,90,0,120,150,180,60,0,0,0,60,0,0,0,180,90,0,0,0,150,0,0,0,60,180",4299,92316
3955,9194,01-09-2022,49,638,Auto Loan,533774,7.77,12-06-2023,31-12-2023,41474.24,45019,18748,"0,0,0,0,0,0,0,0,0,150,60,0,90,150,0,0,150,120,180,180,120,0,0,180,180,0,0,150,60,0",41147,36163
3956,9650,07-05-2023,24,759,Home Loan,859955,6.03,05-04-2023,16-08-2023,51855.29,20531,8104,"0,0,180,0,150,30,0,0,150,150,120,0,0,90,150,180,90,0,0,0,0,0,60,0,0,0,60,0,0,0",17697,32941
3957,2218,11-02-2023,57,566,Personal Loan,82121,13.63,20-07-2022,26-01-2024,11193.09,46747,19941,"0,30,90,180,0,30,90,0,0,0,150,60,60,0,0,0,0,90,0,0,0,0,0,0,90,60,0,0,0,0",812,75396
3958,2931,22-09-2022,46,665,Personal Loan,718719,9.32,28-11-2022,03-08-2023,66984.61,11817,10003,"0,0,0,0,0,90,0,0,150,150,150,0,0,0,180,0,180,90,150,0,0,0,0,60,0,0,120,120,150,0",8672,95691
3959,1599,16-02-2023,47,898,Auto Loan,893890,5.78,16-03-2023,24-12-2023,51666.84,24910,11,"0,0,0,0,0,0,150,30,60,0,30,120,0,120,0,150,0,0,180,0,0,60,150,60,0,0,120,90,0,0",19887,80419
3960,5103,30-03-2023,24,582,Auto Loan,20185,11.46,24-11-2022,14-03-2024,2313.2,7306,4613,"0,0,180,0,150,0,0,0,30,0,120,0,0,0,150,120,180,0,180,150,0,0,0,0,30,120,180,30,0,0",1542,10761
3961,6686,02-08-2022,38,430,Personal Loan,506534,7.94,15-07-2022,21-10-2023,40218.8,86511,64388,"30,0,0,180,0,0,90,0,0,0,0,0,0,120,0,0,180,0,0,180,0,0,120,60,0,0,180,0,60,0",51196,60859
3962,9607,16-08-2022,23,706,Personal Loan,696497,9.59,25-04-2023,03-11-2023,66794.06,69401,66868,"180,0,0,90,0,0,0,60,0,0,150,0,0,120,0,90,0,0,120,90,0,180,30,120,0,30,0,0,0,0",50740,50203
3963,4399,04-05-2023,44,708,Auto Loan,191648,7.3,01-08-2022,14-03-2024,13990.3,30406,4989,"60,120,0,0,30,60,60,180,0,120,120,90,0,180,0,60,0,0,0,0,180,30,60,0,0,0,120,0,0,120",16785,82165
3964,5559,19-08-2022,45,517,Auto Loan,984074,14.55,01-05-2023,02-12-2023,143182.77,78225,10274,"150,150,120,180,150,180,180,0,0,0,0,120,60,0,150,0,0,60,0,150,0,0,0,150,0,0,120,0,120,0",10459,72763
3965,4027,13-02-2023,25,744,Auto Loan,673786,13.73,19-09-2022,19-09-2023,92510.82,22364,18459,"0,0,0,30,0,0,0,0,0,0,0,0,180,0,0,0,30,150,0,0,0,0,90,150,120,180,90,180,0,0",5324,45944
3966,3719,18-01-2023,38,570,Personal Loan,558186,11.14,29-05-2023,05-11-2023,62181.92,41212,18024,"0,60,90,30,0,0,90,180,0,150,0,0,0,0,30,0,120,0,0,180,90,120,0,0,90,0,30,180,0,180",17692,89413
3967,8026,09-08-2022,29,428,Personal Loan,839378,8.6,10-05-2023,12-10-2023,72186.51,14852,3569,"0,0,120,0,0,0,0,60,60,0,90,0,0,0,0,30,0,0,0,0,0,150,0,0,0,0,120,0,0,150",10760,33790
3968,4784,11-02-2023,60,483,Home Loan,268852,13.12,21-03-2023,09-11-2023,35273.38,91947,2172,"30,0,0,0,60,0,150,60,0,0,0,30,90,0,150,150,0,180,60,0,0,0,60,0,120,180,0,0,90,30",13356,14793
3969,4671,11-12-2022,43,698,Auto Loan,96420,13.73,21-11-2022,25-07-2023,13238.47,66119,38280,"0,0,180,0,0,0,0,120,120,150,0,0,0,90,0,0,90,90,0,0,0,0,0,0,0,0,150,150,90,60",31157,61727
3970,5269,29-11-2022,58,677,Auto Loan,227430,12.72,30-05-2023,06-08-2023,28929.1,8058,4555,"30,0,0,0,0,120,0,60,180,0,0,60,0,150,0,0,0,90,0,30,60,150,180,0,180,120,0,0,60,60",1849,52690
3971,3174,17-03-2023,57,403,Personal Loan,553085,11.46,19-06-2023,26-08-2023,63383.54,34061,33451,"0,180,0,0,150,0,180,90,30,0,0,30,30,0,0,30,30,0,60,120,120,0,0,0,30,0,0,30,180,0",20321,48628
3972,8850,15-01-2023,48,556,Personal Loan,51564,9.9,01-06-2023,12-03-2024,5104.84,3679,1438,"90,0,0,30,90,180,0,0,180,0,0,0,0,30,0,150,0,60,60,0,0,120,0,120,0,0,0,0,0,0",3514,35519
3973,4382,17-03-2023,47,893,Personal Loan,67806,14.11,09-01-2023,22-05-2024,9567.43,88644,17156,"0,0,90,120,60,0,0,0,60,0,0,30,0,0,0,0,90,0,180,0,0,150,0,0,0,0,30,0,0,0",72828,52878
3974,5611,20-09-2022,33,433,Home Loan,579674,10.59,24-06-2022,19-03-2024,61387.48,14204,11172,"0,0,0,60,150,0,0,0,180,0,0,0,120,0,0,0,150,0,150,60,0,0,0,150,0,0,60,0,0,30",11655,59190
3975,8604,07-09-2022,48,730,Auto Loan,924098,12.44,04-10-2022,30-12-2023,114957.79,88031,10107,"0,0,0,90,0,90,0,0,0,60,0,0,0,150,0,0,90,120,180,0,0,30,30,60,150,150,0,0,150,120",10883,58185
3976,3548,06-11-2022,26,412,Home Loan,418049,7.98,29-03-2023,23-06-2023,33360.31,57157,8872,"90,0,120,120,90,0,90,0,0,150,90,0,0,0,0,180,180,0,120,30,30,0,120,0,0,60,0,0,0,0",16945,68273
3977,8464,13-07-2022,55,340,Auto Loan,877780,5.19,15-09-2022,17-01-2024,45556.78,81405,21534,"0,0,30,90,0,60,0,0,0,60,0,0,0,0,180,0,0,0,0,0,0,0,30,90,120,120,0,0,180,120",65477,95598
3978,2854,15-10-2022,21,603,Personal Loan,980822,10.29,14-01-2023,15-01-2024,100926.58,70918,34571,"30,30,0,0,0,180,0,0,0,0,90,0,0,120,180,0,0,120,0,0,0,120,0,0,0,120,90,120,0,0",54944,72583
3979,4480,01-08-2022,48,540,Home Loan,758356,11.6,23-04-2023,31-03-2024,87969.3,13653,6850,"0,0,0,150,30,60,120,0,0,0,0,0,0,0,0,180,0,0,0,150,0,30,0,0,120,0,180,0,0,30",6780,39482
3980,7002,20-04-2023,39,854,Home Loan,848693,6.12,08-01-2023,28-09-2023,51940.01,63159,49927,"0,0,0,0,180,30,30,0,0,0,0,0,90,30,0,0,0,0,60,0,150,0,0,60,0,0,0,0,0,0",22651,70149
3981,5920,15-07-2022,35,362,Personal Loan,481629,8.58,09-10-2022,28-06-2023,41323.77,18064,2149,"90,0,150,60,90,150,90,180,150,0,0,0,0,120,180,90,0,60,0,0,180,0,0,0,0,30,0,0,0,30",12277,48755
3982,1111,04-04-2023,45,761,Home Loan,393490,8.11,25-06-2022,08-02-2024,31912.04,73151,19840,"0,30,0,0,60,180,120,0,180,30,90,0,120,0,0,120,180,0,0,0,120,150,0,180,90,0,30,0,0,0",6146,64803
3983,9901,31-03-2023,24,778,Home Loan,596586,6.46,20-11-2022,06-08-2023,38539.46,8299,4317,"0,0,180,0,0,0,0,0,180,0,0,0,30,120,90,0,150,120,120,150,0,0,150,150,120,0,0,180,60,0",4331,47539
3984,8260,15-10-2022,21,864,Home Loan,718187,12.61,11-03-2023,19-01-2024,90563.38,94455,68413,"0,180,0,60,0,0,90,0,120,0,0,0,120,150,150,0,150,0,0,150,0,30,180,0,0,90,120,90,120,0",36516,35310
3985,1917,30-01-2023,52,550,Home Loan,436246,8.56,18-11-2022,16-12-2023,37342.66,8510,3200,"90,0,0,120,0,0,0,0,0,0,30,0,0,0,150,0,0,0,0,0,0,180,0,0,180,0,0,0,0,0",953,28425
3986,2985,07-06-2023,60,565,Personal Loan,723745,14.87,10-10-2022,08-10-2023,107620.88,33864,22351,"90,60,0,0,0,0,0,0,0,0,60,60,0,30,0,30,60,0,0,0,120,0,0,150,30,0,30,0,0,0",23381,52667
3987,7476,16-05-2023,35,339,Auto Loan,560203,10.87,06-11-2022,21-01-2024,60894.07,37422,13143,"60,0,0,0,30,0,0,0,0,30,120,0,0,0,0,0,0,90,0,30,0,60,0,120,90,0,150,0,90,0",18571,40191
3988,6106,18-09-2022,30,650,Home Loan,61243,5.93,05-12-2022,30-08-2023,3631.71,26233,1171,"0,150,0,30,0,0,90,0,180,0,0,0,180,0,0,0,0,90,0,0,30,0,0,0,0,0,0,120,90,0",9572,20948
3989,1275,22-11-2022,28,897,Personal Loan,558217,13.02,01-03-2023,19-11-2023,72679.85,15562,14853,"0,0,0,0,0,0,0,0,0,0,0,180,0,150,0,0,0,0,150,0,0,120,60,30,0,90,0,0,0,0",8935,60526
3990,1412,27-03-2023,23,726,Home Loan,828403,14.87,31-01-2023,16-05-2024,123183.53,49439,29644,"0,0,150,30,120,0,0,90,180,0,30,0,0,0,0,150,60,0,30,0,0,0,0,0,0,0,0,0,0,0",31818,41618
3991,9199,04-10-2022,45,621,Personal Loan,211872,12.98,21-04-2023,23-02-2024,27500.99,12553,7609,"120,0,30,0,0,90,150,0,0,120,0,0,60,150,180,0,0,0,0,0,0,0,90,120,0,90,0,150,0,0",11785,83879
3992,3876,16-02-2023,52,833,Personal Loan,706964,8.78,16-05-2023,10-05-2024,62071.44,16008,3995,"150,0,0,0,0,0,180,0,120,0,0,0,0,0,0,150,0,0,0,0,30,0,90,0,120,0,0,0,30,60",5859,29758
3993,6618,21-07-2022,30,808,Auto Loan,87442,12.82,09-05-2023,10-08-2023,11210.06,18007,16969,"150,150,60,0,30,30,0,0,180,0,0,0,0,0,0,180,90,0,30,150,0,90,60,0,0,90,0,0,180,120",12135,19907
3994,1724,17-02-2023,45,398,Auto Loan,833343,6.52,24-07-2022,13-07-2023,54333.96,77634,4128,"0,90,30,60,0,0,120,150,0,0,30,120,0,0,0,0,60,120,0,90,0,30,60,0,0,0,0,0,90,0",74552,62742
3995,2346,23-06-2022,53,576,Auto Loan,322505,12.57,10-04-2023,30-10-2023,40538.88,43649,18052,"180,60,0,0,0,0,0,0,30,0,120,150,0,0,0,0,0,90,0,180,0,120,0,0,180,0,0,90,30,0",2602,61671
3996,3487,21-03-2023,33,304,Auto Loan,804821,14.6,03-02-2023,16-06-2024,117503.87,81360,38894,"60,0,0,60,0,0,120,120,0,0,0,120,180,60,90,0,0,0,150,0,180,0,0,60,0,0,0,0,0,0",68747,54469
3997,2530,03-02-2023,53,471,Personal Loan,230400,14.13,22-05-2023,31-10-2023,32555.52,52911,15709,"0,30,0,180,90,0,90,30,120,60,0,0,0,0,90,0,0,60,150,0,0,0,90,30,120,0,0,150,0,180",31838,52174
3998,2859,28-02-2023,42,759,Home Loan,268713,6.06,22-09-2022,28-12-2023,16284.01,20579,19798,"90,0,0,30,0,0,0,0,0,0,150,150,0,0,0,0,150,30,0,0,0,90,30,150,0,0,30,150,0,0",8625,36782
3999,5429,25-05-2023,55,705,Home Loan,374128,7.09,11-03-2023,31-08-2023,26525.68,56765,16716,"0,90,0,0,90,30,0,0,30,0,90,30,0,0,0,60,0,0,30,0,0,180,0,90,120,90,30,0,0,60",2315,44265
4000,2813,11-06-2023,53,334,Home Loan,664823,6.98,29-06-2022,08-05-2024,46404.65,73076,37411,"180,30,0,0,0,0,0,180,0,180,0,120,90,120,0,60,150,30,150,60,0,60,0,0,180,60,0,180,120,0",56950,29592
4001,3767,24-10-2022,55,578,Auto Loan,575942,7.03,19-09-2022,17-06-2024,40488.72,9507,9495,"0,0,180,180,0,0,90,0,90,0,0,120,30,0,180,90,60,180,0,0,0,0,0,0,0,0,90,0,0,0",7495,93876
4002,8591,01-08-2022,28,544,Home Loan,86013,13.39,21-12-2022,18-03-2024,11517.14,27264,4384,"0,150,150,0,120,30,150,0,0,120,150,0,0,150,180,90,0,0,0,0,180,0,120,0,0,150,0,0,0,150",18941,57094
4003,8786,01-11-2022,52,510,Home Loan,637878,8.04,17-06-2023,04-07-2023,51285.39,98740,71431,"0,30,0,0,0,0,0,90,0,0,60,0,90,0,120,0,180,60,90,0,30,150,0,120,0,0,0,0,0,0",96202,72004
4004,5531,28-07-2022,27,823,Auto Loan,981854,6.12,25-05-2023,08-01-2024,60089.46,33651,30523,"0,0,0,0,0,0,120,0,150,0,0,180,0,0,30,120,0,0,0,0,0,0,180,0,0,0,0,0,180,0",13879,57301
4005,2366,24-07-2022,56,756,Home Loan,678665,7.12,15-09-2022,30-01-2024,48320.95,47136,20749,"0,0,120,120,90,0,120,0,90,0,30,0,0,30,0,90,0,90,30,120,30,0,0,60,90,0,90,0,0,0",30031,48886
4006,4576,09-09-2022,56,691,Personal Loan,429945,11.47,12-02-2023,14-08-2023,49314.69,3534,40,"120,60,0,0,0,150,0,60,60,120,60,60,150,0,0,0,0,30,0,30,150,60,0,120,0,0,30,0,0,0",982,53273
4007,6533,10-03-2023,49,702,Auto Loan,645177,9.65,06-06-2023,12-05-2024,62259.58,86104,41970,"0,0,0,0,0,90,0,0,90,0,0,120,60,0,0,30,120,30,0,0,0,0,60,0,0,0,120,0,90,60",63247,41743
4008,8714,09-01-2023,32,755,Home Loan,559078,13.03,08-08-2022,05-10-2023,72847.86,85241,79916,"180,0,0,180,90,60,120,0,30,0,0,0,180,0,120,0,0,0,0,0,0,60,30,30,30,90,0,0,0,0",23134,69489
4009,1059,23-06-2022,29,782,Personal Loan,404451,13.14,16-02-2023,29-06-2023,53144.86,56804,37137,"60,60,0,90,0,30,0,0,0,150,0,0,30,0,120,180,0,60,90,90,90,0,0,0,0,60,0,180,180,180",44607,44739
4010,8072,29-10-2022,42,752,Personal Loan,527599,14.14,25-07-2022,24-02-2024,74602.5,9545,7844,"30,0,0,60,60,0,0,0,30,30,30,90,0,0,150,120,90,30,90,0,0,0,0,0,0,0,0,0,30,0",2881,56820
4011,6450,14-10-2022,51,765,Home Loan,446356,12.1,16-07-2022,31-03-2024,54009.08,6108,1831,"0,180,90,0,0,0,0,120,120,0,0,0,90,150,30,180,0,0,60,0,30,0,0,120,150,0,0,0,0,180",4536,68559
4012,5778,28-08-2022,57,808,Home Loan,482612,6.35,05-10-2022,02-02-2024,30645.86,60436,26902,"0,120,60,0,0,0,0,0,0,0,0,0,120,0,0,180,0,180,120,150,0,0,0,30,60,0,60,0,0,0",34059,57814
4013,4100,21-09-2022,41,492,Home Loan,413405,10.63,05-01-2023,01-05-2024,43944.95,16128,3345,"0,0,0,0,180,150,150,90,90,90,30,90,0,120,180,0,0,150,90,0,0,90,0,0,0,30,0,0,30,90",12927,60774
4014,4797,08-11-2022,39,871,Home Loan,177201,14.46,19-08-2022,17-01-2024,25623.26,96034,17019,"180,30,30,0,60,90,120,90,60,60,30,0,0,0,0,60,0,30,30,0,180,0,0,0,0,0,0,150,0,60",72074,74221
4015,6920,29-11-2022,33,580,Personal Loan,100864,11.77,05-08-2022,17-09-2023,11871.69,73810,47729,"0,0,90,120,180,30,180,30,0,90,30,0,150,180,0,150,0,0,0,0,120,60,120,0,0,0,0,0,120,180",3397,43924
4016,1235,02-06-2023,24,478,Auto Loan,393586,9.25,28-02-2023,12-09-2023,36406.71,11620,288,"0,0,0,0,0,0,30,0,30,0,150,30,0,30,90,0,30,0,180,90,90,0,0,150,0,0,0,0,0,0",7642,29951
4017,3575,03-04-2023,31,452,Personal Loan,970583,11.15,22-01-2023,07-07-2023,108220.0,42004,18181,"120,120,120,30,60,0,0,150,0,0,0,90,30,0,0,180,120,0,0,90,0,60,0,60,0,0,0,0,0,0",38607,12631
4018,5210,01-02-2023,31,481,Personal Loan,554017,14.39,10-10-2022,30-03-2024,79723.05,51902,46999,"0,150,0,0,0,0,0,0,30,0,30,0,0,30,30,0,90,150,0,0,150,0,0,0,0,0,0,150,0,180",21974,95520
4019,9974,28-08-2022,55,745,Home Loan,991514,13.55,12-07-2022,22-09-2023,134350.15,84733,49852,"0,150,0,60,30,0,0,90,0,0,0,180,0,0,90,0,120,180,90,30,0,0,180,0,0,180,150,0,0,0",46150,76574
4020,9233,07-11-2022,31,752,Auto Loan,198302,10.67,06-08-2022,07-06-2024,21158.82,58070,3191,"0,0,0,0,120,60,0,120,180,0,180,30,0,120,150,180,90,180,0,0,30,150,0,90,0,0,0,0,0,0",50788,83628
4021,4810,02-07-2022,24,514,Auto Loan,254639,12.45,02-07-2022,30-04-2024,31702.56,85939,73477,"0,0,30,0,0,0,0,180,180,0,0,0,0,0,0,0,0,150,120,0,0,0,0,30,0,0,0,0,60,0",21245,17103
4022,1218,26-04-2023,44,583,Home Loan,619564,10.48,18-07-2022,17-12-2023,64930.31,47933,31740,"120,0,90,90,60,90,0,0,120,0,0,0,0,90,90,0,0,0,0,0,0,0,0,150,120,90,120,90,0,0",43392,45333
4023,8165,30-03-2023,41,525,Home Loan,30947,9.88,02-10-2022,19-07-2023,3057.56,10309,8668,"0,180,0,0,0,150,120,60,60,0,180,0,0,0,0,0,0,90,0,150,0,0,180,0,0,0,0,0,30,0",10056,15807
4024,2750,21-12-2022,57,790,Home Loan,834412,8.79,18-06-2023,11-02-2024,73344.81,41147,2204,"60,120,0,180,60,180,90,180,90,150,0,150,150,30,120,0,0,0,0,0,0,0,0,0,180,0,0,90,0,0",14894,36585
4025,2874,09-10-2022,58,550,Auto Loan,475731,14.99,28-04-2023,03-09-2023,71312.08,85004,2682,"60,30,0,60,0,0,0,0,0,0,0,0,180,0,90,0,0,90,90,0,0,0,150,60,0,60,0,0,150,0",11962,43918
4026,7549,14-10-2022,29,669,Personal Loan,619730,11.5,02-05-2023,14-01-2024,71268.95,79856,34685,"60,0,60,150,150,0,0,120,0,180,30,60,0,0,60,30,30,0,0,0,0,0,0,0,0,60,0,0,120,0",74833,90698
4027,3096,09-12-2022,34,363,Home Loan,159937,6.42,02-02-2023,09-03-2024,10267.96,71757,64975,"0,30,150,0,120,180,120,0,150,0,150,0,30,0,0,180,0,0,0,0,0,0,60,0,0,0,0,180,90,0",5480,95084
4028,4955,13-11-2022,36,739,Personal Loan,519109,14.13,24-04-2023,27-02-2024,73350.1,56374,56297,"0,30,180,0,0,30,0,60,150,0,0,0,0,0,150,0,90,0,150,0,150,0,0,90,150,30,0,90,30,0",8324,24429
4029,1520,16-03-2023,42,707,Auto Loan,510721,7.7,13-04-2023,23-02-2024,39325.52,91361,64268,"150,0,0,120,0,30,0,120,0,0,0,30,90,0,0,0,120,0,30,180,0,120,0,0,120,0,0,0,0,180",30838,84696
4030,8004,21-12-2022,51,359,Auto Loan,234165,10.09,24-09-2022,25-06-2023,23627.25,21618,2295,"0,0,0,90,150,0,0,0,90,30,90,0,150,120,0,0,0,0,0,0,60,30,0,0,180,30,0,0,0,0",7486,94152
4031,4173,15-08-2022,45,394,Personal Loan,290873,8.29,27-09-2022,25-11-2023,24113.37,14901,10475,"0,120,90,0,180,180,180,150,0,0,60,150,0,0,0,0,30,0,180,60,0,0,0,0,90,180,60,150,0,0",6545,29908
4032,2384,22-03-2023,37,599,Home Loan,838046,10.8,02-05-2023,06-06-2024,90508.97,33747,32638,"0,90,150,0,0,0,120,90,0,90,180,0,30,150,120,30,0,0,0,0,120,150,30,90,180,0,150,0,30,0",8986,57124
4033,4364,07-07-2022,58,593,Personal Loan,226391,6.82,11-07-2022,21-04-2024,15439.87,9564,1346,"0,90,60,0,180,60,0,0,180,180,180,60,120,0,30,0,90,0,90,0,0,0,180,0,120,0,60,180,0,60",7553,63348
